num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,attention_key_value_query_transform,attention_key_query_prob,attention_prob_times_values,attention_linear_projection,mlp_h_to_4h,transformer_layer_norm,logit_block,estimated_attention_duration,estimated_attention_throughput,estimated_mlp_duration,estimated_mlp_throughput,estimated_duration,estimated_throughput
24,3720,4,2048,51200,256,1,1,1,155.03,61.303,59.392,185.466,158.593,0.0003,145.404,0.0312,37.058,0.0057,317.187,0.0375,79.29
24,3744,4,2048,51200,256,1,1,1,227.371,103.51,102.55,237.491,215.121,0.0003,171.53,0.0247,47.277,0.0043,430.242,0.0296,101.76
24,3768,4,2048,51200,256,1,1,1,161.051,62.583,59.932,183.533,150.651,0.0003,168.123,0.0285,41.475,0.0062,301.302,0.0352,86.381
24,3792,4,2048,51200,256,1,1,1,196.242,92.052,83.701,211.405,184.889,0.0003,145.349,0.0295,40.566,0.0051,369.779,0.0351,87.681
24,3816,4,2048,51200,256,1,1,1,113.223,61.246,60.585,190.512,151.196,0.0003,146.607,0.0336,36.011,0.0063,302.392,0.0405,77.076
24,3840,4,2048,51200,256,1,1,1,192.994,110.703,111.107,173.229,185.327,0.0003,177.299,0.0256,47.737,0.0052,370.653,0.0314,100.58
24,3864,4,2048,51200,256,1,1,1,166.27,58.925,63.849,159.441,139.211,0.0003,168.478,0.0294,42.076,0.007,278.422,0.037,86.384
24,3888,4,2048,51200,256,1,1,1,175.317,97.143,86.503,198.25,117.452,0.0003,144.711,0.0309,40.536,0.0084,234.905,0.0398,81.137
24,3912,4,2048,51200,256,1,1,1,173.772,61.85,64.029,178.374,140.125,0.0003,143.815,0.0327,38.67,0.0072,280.25,0.0404,80.933
24,3936,4,2048,51200,256,1,1,1,208.375,109.956,108.618,231.269,211.957,0.0003,185.384,0.025,51.22,0.0048,423.914,0.0303,109.212
24,3960,4,2048,51200,256,1,1,1,159.881,62.571,64.992,183.94,172.615,0.0003,130.243,0.0359,36.038,0.006,345.23,0.0424,79.017
