m,n,k,throughput,b
1024,117760,2048,158.106,8.0
512,117760,2048,158.604,16.0
256,117760,2048,158.081,32.0
2048,117824,2048,156.835,4.0
1024,117824,2048,158.404,8.0
512,117824,2048,157.03,16.0
256,117824,2048,156.834,32.0
2048,117888,2048,159.144,4.0
1024,117888,2048,158.707,8.0
512,117888,2048,159.829,16.0
256,117888,2048,158.991,32.0
2048,117952,2048,158.084,4.0
1024,117952,2048,157.735,8.0
512,117952,2048,157.443,16.0
256,117952,2048,157.637,32.0
2048,118016,2048,157.242,4.0
1024,118016,2048,157.02,8.0
512,118016,2048,157.992,16.0
256,118016,2048,157.252,32.0
2048,118080,2048,159.399,4.0
1024,118080,2048,157.957,8.0
512,118080,2048,157.678,16.0
256,118080,2048,158.67,32.0
2048,118144,2048,158.471,4.0
1024,118144,2048,158.418,8.0
512,118144,2048,157.554,16.0
256,118144,2048,158.168,32.0
2048,118208,2048,157.218,4.0
1024,118208,2048,157.008,8.0
512,118208,2048,157.267,16.0
256,118208,2048,157.174,32.0
2048,118272,2048,158.287,4.0
1024,118272,2048,158.67,8.0
512,118272,2048,159.189,16.0
256,118272,2048,160.147,32.0
2048,118336,2048,157.879,4.0
1024,118336,2048,158.099,8.0
512,118336,2048,157.501,16.0
256,118336,2048,159.524,32.0
2048,118400,2048,158.104,4.0
1024,118400,2048,157.461,8.0
512,118400,2048,158.286,16.0
256,118400,2048,157.075,32.0
2048,118464,2048,157.797,4.0
1024,118464,2048,157.887,8.0
512,118464,2048,156.472,16.0
256,118464,2048,157.317,32.0
2048,118528,2048,158.973,4.0
1024,118528,2048,158.979,8.0
512,118528,2048,157.873,16.0
256,118528,2048,158.078,32.0
2048,118592,2048,157.268,4.0
1024,118592,2048,158.648,8.0
512,118592,2048,158.297,16.0
256,118592,2048,158.242,32.0
2048,118656,2048,158.079,4.0
1024,118656,2048,159.09,8.0
512,118656,2048,158.011,16.0
256,118656,2048,158.165,32.0
2048,118720,2048,156.648,4.0
1024,118720,2048,156.759,8.0
512,118720,2048,156.967,16.0
256,118720,2048,156.887,32.0
2048,118784,2048,157.491,4.0
1024,118784,2048,156.677,8.0
512,118784,2048,156.908,16.0
256,118784,2048,157.969,32.0
2048,118848,2048,158.315,4.0
1024,118848,2048,157.491,8.0
512,118848,2048,157.837,16.0
256,118848,2048,157.176,32.0
2048,118912,2048,158.178,4.0
1024,118912,2048,159.336,8.0
512,118912,2048,158.331,16.0
256,118912,2048,158.573,32.0
2048,118976,2048,158.541,4.0
1024,118976,2048,157.297,8.0
512,118976,2048,157.296,16.0
256,118976,2048,158.411,32.0
2048,119040,2048,149.698,4.0
1024,119040,2048,150.413,8.0
512,119040,2048,149.155,16.0
256,119040,2048,150.185,32.0
2048,119104,2048,154.978,4.0
1024,119104,2048,154.524,8.0
512,119104,2048,155.237,16.0
256,119104,2048,154.738,32.0
2048,119168,2048,155.231,4.0
1024,119168,2048,155.652,8.0
512,119168,2048,156.4,16.0
256,119168,2048,156.34,32.0
2048,119232,2048,159.119,4.0
1024,119232,2048,159.212,8.0
512,119232,2048,157.14,16.0
256,119232,2048,157.91,32.0
2048,119296,2048,156.355,4.0
1024,119296,2048,157.179,8.0
512,119296,2048,156.38,16.0
256,119296,2048,157.058,32.0
2048,119360,2048,152.703,4.0
1024,119360,2048,153.18,8.0
512,119360,2048,153.118,16.0
256,119360,2048,153.027,32.0
2048,119424,2048,159.35,4.0
1024,119424,2048,158.184,8.0
512,119424,2048,158.137,16.0
256,119424,2048,158.963,32.0
2048,119488,2048,156.0,4.0
1024,119488,2048,157.55,8.0
512,119488,2048,156.103,16.0
256,119488,2048,155.571,32.0
2048,119552,2048,158.766,4.0
1024,119552,2048,158.29,8.0
512,119552,2048,158.426,16.0
256,119552,2048,157.859,32.0
2048,119616,2048,154.645,4.0
1024,119616,2048,155.643,8.0
512,119616,2048,154.729,16.0
256,119616,2048,154.924,32.0
2048,119680,2048,152.763,4.0
1024,119680,2048,152.847,8.0
512,119680,2048,153.249,16.0
256,119680,2048,153.353,32.0
2048,119744,2048,158.765,4.0
1024,119744,2048,158.861,8.0
512,119744,2048,156.955,16.0
256,119744,2048,158.781,32.0
2048,119808,2048,159.304,4.0
1024,119808,2048,159.056,8.0
512,119808,2048,160.609,16.0
256,119808,2048,158.846,32.0
2048,119872,2048,150.748,4.0
1024,119872,2048,150.943,8.0
512,119872,2048,151.116,16.0
256,119872,2048,151.163,32.0
2048,119936,2048,157.163,4.0
1024,119936,2048,157.287,8.0
512,119936,2048,156.876,16.0
256,119936,2048,157.012,32.0
2048,120000,2048,158.698,4.0
1024,120000,2048,158.457,8.0
512,120000,2048,157.793,16.0
256,120000,2048,158.506,32.0
2048,120064,2048,160.123,4.0
1024,120064,2048,158.661,8.0
512,120064,2048,157.89,16.0
256,120064,2048,157.537,32.0
2048,120128,2048,154.839,4.0
1024,120128,2048,154.902,8.0
512,120128,2048,154.412,16.0
256,120128,2048,155.476,32.0
2048,120192,2048,158.118,4.0
1024,120192,2048,157.155,8.0
512,120192,2048,157.026,16.0
256,120192,2048,157.259,32.0
2048,120256,2048,156.812,4.0
1024,120256,2048,157.142,8.0
512,120256,2048,157.67,16.0
256,120256,2048,157.322,32.0
2048,120320,2048,159.106,4.0
1024,120320,2048,158.915,8.0
512,120320,2048,158.689,16.0
256,120320,2048,158.97,32.0
2048,120384,2048,151.532,4.0
1024,120384,2048,150.883,8.0
512,120384,2048,151.738,16.0
256,120384,2048,151.055,32.0
2048,120448,2048,158.507,4.0
1024,120448,2048,158.665,8.0
512,120448,2048,159.194,16.0
256,120448,2048,158.056,32.0
2048,120512,2048,158.871,4.0
1024,120512,2048,157.338,8.0
512,120512,2048,158.291,16.0
256,120512,2048,158.595,32.0
2048,120576,2048,156.682,4.0
1024,120576,2048,156.405,8.0
512,120576,2048,156.636,16.0
256,120576,2048,156.054,32.0
2048,120640,2048,157.736,4.0
1024,120640,2048,157.057,8.0
512,120640,2048,159.77,16.0
256,120640,2048,157.715,32.0
2048,120704,2048,149.103,4.0
1024,120704,2048,150.311,8.0
512,120704,2048,149.67,16.0
256,120704,2048,149.699,32.0
2048,120768,2048,158.785,4.0
1024,120768,2048,158.016,8.0
512,120768,2048,158.146,16.0
256,120768,2048,158.445,32.0
2048,120832,2048,157.251,4.0
1024,120832,2048,157.066,8.0
512,120832,2048,157.611,16.0
256,120832,2048,157.643,32.0
2048,120896,2048,155.296,4.0
1024,120896,2048,156.13,8.0
512,120896,2048,155.727,16.0
256,120896,2048,155.998,32.0
2048,120960,2048,153.857,4.0
1024,120960,2048,153.337,8.0
512,120960,2048,152.784,16.0
256,120960,2048,153.069,32.0
2048,121024,2048,158.421,4.0
1024,121024,2048,158.886,8.0
512,121024,2048,158.451,16.0
256,121024,2048,157.015,32.0
2048,121088,2048,158.066,4.0
1024,121088,2048,158.931,8.0
512,121088,2048,157.894,16.0
256,121088,2048,158.424,32.0
2048,121152,2048,157.863,4.0
1024,121152,2048,157.608,8.0
512,121152,2048,157.795,16.0
256,121152,2048,158.037,32.0
2048,121216,2048,158.188,4.0
1024,121216,2048,159.346,8.0
512,121216,2048,159.013,16.0
256,121216,2048,160.068,32.0
2048,121280,2048,157.885,4.0
1024,121280,2048,158.156,8.0
512,121280,2048,158.452,16.0
256,121280,2048,157.709,32.0
2048,121344,2048,157.384,4.0
1024,121344,2048,158.734,8.0
512,121344,2048,157.806,16.0
256,121344,2048,157.534,32.0
2048,121408,2048,157.605,4.0
1024,121408,2048,157.647,8.0
512,121408,2048,157.424,16.0
256,121408,2048,157.876,32.0
2048,121472,2048,158.711,4.0
1024,121472,2048,158.231,8.0
512,121472,2048,157.706,16.0
256,121472,2048,158.144,32.0
2048,121536,2048,158.313,4.0
1024,121536,2048,158.445,8.0
512,121536,2048,157.529,16.0
256,121536,2048,157.785,32.0
2048,121600,2048,153.238,4.0
1024,121600,2048,152.776,8.0
512,121600,2048,152.913,16.0
256,121600,2048,153.984,32.0
2048,121664,2048,157.984,4.0
1024,121664,2048,157.643,8.0
512,121664,2048,157.681,16.0
256,121664,2048,157.466,32.0
2048,121728,2048,156.093,4.0
1024,121728,2048,155.325,8.0
512,121728,2048,154.599,16.0
256,121728,2048,155.212,32.0
2048,121792,2048,141.668,4.0
1024,121792,2048,142.595,8.0
512,121792,2048,142.103,16.0
256,121792,2048,141.255,32.0
2048,121856,2048,123.298,4.0
1024,121856,2048,122.75,8.0
512,121856,2048,123.069,16.0
256,121856,2048,123.994,32.0
2048,121920,2048,158.132,4.0
1024,121920,2048,158.849,8.0
512,121920,2048,160.485,16.0
256,121920,2048,158.025,32.0
2048,121984,2048,159.754,4.0
1024,121984,2048,159.214,8.0
512,121984,2048,158.845,16.0
256,121984,2048,158.357,32.0
2048,122048,2048,158.442,4.0
1024,122048,2048,158.881,8.0
512,122048,2048,158.429,16.0
256,122048,2048,158.761,32.0
2048,122112,2048,157.056,4.0
1024,122112,2048,157.874,8.0
512,122112,2048,157.564,16.0
256,122112,2048,156.768,32.0
2048,122176,2048,155.899,4.0
1024,122176,2048,156.793,8.0
512,122176,2048,156.352,16.0
256,122176,2048,156.106,32.0
2048,122240,2048,158.174,4.0
1024,122240,2048,158.221,8.0
512,122240,2048,158.29,16.0
256,122240,2048,159.041,32.0
2048,122304,2048,157.55,4.0
1024,122304,2048,158.518,8.0
512,122304,2048,158.107,16.0
256,122304,2048,157.146,32.0
2048,122368,2048,155.661,4.0
1024,122368,2048,155.218,8.0
512,122368,2048,155.147,16.0
256,122368,2048,156.14,32.0
2048,122432,2048,157.253,4.0
1024,122432,2048,156.402,8.0
512,122432,2048,156.741,16.0
256,122432,2048,156.157,32.0
2048,122496,2048,155.89,4.0
1024,122496,2048,156.018,8.0
512,122496,2048,155.382,16.0
256,122496,2048,156.051,32.0
2048,122560,2048,153.084,4.0
1024,122560,2048,152.997,8.0
512,122560,2048,153.122,16.0
256,122560,2048,153.004,32.0
2048,122624,2048,157.072,4.0
1024,122624,2048,157.092,8.0
512,122624,2048,157.16,16.0
256,122624,2048,157.494,32.0
2048,122688,2048,158.492,4.0
1024,122688,2048,159.882,8.0
512,122688,2048,159.159,16.0
256,122688,2048,160.038,32.0
2048,122752,2048,149.931,4.0
1024,122752,2048,151.339,8.0
512,122752,2048,149.191,16.0
256,122752,2048,151.17,32.0
2048,122816,2048,136.319,4.0
1024,122816,2048,135.424,8.0
512,122816,2048,136.004,16.0
256,122816,2048,135.373,32.0
2048,122880,2048,122.265,4.0
1024,122880,2048,121.112,8.0
512,122880,2048,121.72,16.0
256,122880,2048,120.323,32.0
2048,122944,2048,144.946,4.0
1024,122944,2048,145.683,8.0
512,122944,2048,145.382,16.0
256,122944,2048,145.082,32.0
2048,123008,2048,154.34,4.0
1024,123008,2048,155.229,8.0
512,123008,2048,155.089,16.0
256,123008,2048,153.752,32.0
2048,123072,2048,155.984,4.0
1024,123072,2048,155.437,8.0
512,123072,2048,156.225,16.0
256,123072,2048,155.711,32.0
2048,123136,2048,158.551,4.0
1024,123136,2048,158.293,8.0
512,123136,2048,158.937,16.0
256,123136,2048,158.694,32.0
2048,123200,2048,157.879,4.0
1024,123200,2048,159.449,8.0
512,123200,2048,157.955,16.0
256,123200,2048,158.017,32.0
2048,123264,2048,157.828,4.0
1024,123264,2048,158.608,8.0
512,123264,2048,158.953,16.0
256,123264,2048,158.198,32.0
2048,123328,2048,153.217,4.0
1024,123328,2048,153.632,8.0
512,123328,2048,153.836,16.0
256,123328,2048,153.157,32.0
2048,123392,2048,158.58,4.0
1024,123392,2048,159.473,8.0
512,123392,2048,158.068,16.0
256,123392,2048,158.33,32.0
2048,123456,2048,158.23,4.0
1024,123456,2048,158.199,8.0
512,123456,2048,158.396,16.0
256,123456,2048,157.314,32.0
2048,123520,2048,157.541,4.0
1024,123520,2048,157.758,8.0
512,123520,2048,157.712,16.0
256,123520,2048,157.44,32.0
2048,123584,2048,154.725,4.0
1024,123584,2048,154.583,8.0
512,123584,2048,154.552,16.0
256,123584,2048,154.857,32.0
2048,123648,2048,156.762,4.0
1024,123648,2048,156.525,8.0
512,123648,2048,156.979,16.0
256,123648,2048,156.575,32.0
2048,123712,2048,158.858,4.0
1024,123712,2048,159.33,8.0
512,123712,2048,158.413,16.0
256,123712,2048,158.543,32.0
2048,123776,2048,154.13,4.0
1024,123776,2048,155.185,8.0
512,123776,2048,155.909,16.0
256,123776,2048,155.753,32.0
2048,123840,2048,148.238,4.0
1024,123840,2048,148.301,8.0
512,123840,2048,147.948,16.0
256,123840,2048,147.63,32.0
2048,123904,2048,133.385,4.0
1024,123904,2048,133.74,8.0
512,123904,2048,134.645,16.0
256,123904,2048,133.496,32.0
2048,123968,2048,152.234,4.0
1024,123968,2048,151.98,8.0
512,123968,2048,151.74,16.0
256,123968,2048,152.089,32.0
2048,124032,2048,156.124,4.0
1024,124032,2048,154.937,8.0
512,124032,2048,155.098,16.0
256,124032,2048,155.704,32.0
2048,124096,2048,158.322,4.0
1024,124096,2048,157.867,8.0
512,124096,2048,158.025,16.0
256,124096,2048,158.241,32.0
2048,124160,2048,154.989,4.0
1024,124160,2048,155.55,8.0
512,124160,2048,155.025,16.0
256,124160,2048,155.202,32.0
2048,124224,2048,158.358,4.0
1024,124224,2048,158.976,8.0
512,124224,2048,157.654,16.0
256,124224,2048,158.394,32.0
2048,124288,2048,158.225,4.0
1024,124288,2048,159.638,8.0
512,124288,2048,157.868,16.0
256,124288,2048,157.719,32.0
2048,124352,2048,155.681,4.0
1024,124352,2048,155.529,8.0
512,124352,2048,155.218,16.0
256,124352,2048,155.631,32.0
2048,124416,2048,158.008,4.0
1024,124416,2048,158.645,8.0
512,124416,2048,157.994,16.0
256,124416,2048,157.74,32.0
2048,124480,2048,157.469,4.0
1024,124480,2048,156.824,8.0
512,124480,2048,158.623,16.0
256,124480,2048,157.122,32.0
2048,124544,2048,157.929,4.0
1024,124544,2048,158.063,8.0
512,124544,2048,157.395,16.0
256,124544,2048,157.948,32.0
2048,124608,2048,158.629,4.0
1024,124608,2048,157.802,8.0
512,124608,2048,159.85,16.0
256,124608,2048,159.071,32.0
2048,124672,2048,153.689,4.0
1024,124672,2048,152.754,8.0
512,124672,2048,153.368,16.0
256,124672,2048,153.223,32.0
2048,124736,2048,157.675,4.0
1024,124736,2048,157.922,8.0
512,124736,2048,157.812,16.0
256,124736,2048,157.552,32.0
2048,124800,2048,152.616,4.0
1024,124800,2048,152.207,8.0
512,124800,2048,152.493,16.0
256,124800,2048,152.885,32.0
2048,124864,2048,157.538,4.0
1024,124864,2048,157.486,8.0
512,124864,2048,157.064,16.0
256,124864,2048,157.147,32.0
2048,124928,2048,156.39,4.0
1024,124928,2048,156.431,8.0
512,124928,2048,157.476,16.0
256,124928,2048,157.178,32.0
2048,124992,2048,158.279,4.0
1024,124992,2048,157.644,8.0
512,124992,2048,157.529,16.0
256,124992,2048,156.939,32.0
2048,125056,2048,157.946,4.0
1024,125056,2048,158.253,8.0
512,125056,2048,156.567,16.0
256,125056,2048,157.048,32.0
2048,125120,2048,159.367,4.0
1024,125120,2048,158.513,8.0
512,125120,2048,158.83,16.0
256,125120,2048,157.895,32.0
2048,125184,2048,158.6,4.0
1024,125184,2048,158.582,8.0
512,125184,2048,159.501,16.0
256,125184,2048,158.341,32.0
2048,125248,2048,158.334,4.0
1024,125248,2048,158.086,8.0
512,125248,2048,157.411,16.0
256,125248,2048,158.594,32.0
2048,125312,2048,156.887,4.0
1024,125312,2048,157.763,8.0
512,125312,2048,157.629,16.0
256,125312,2048,157.05,32.0
2048,125376,2048,157.972,4.0
1024,125376,2048,157.886,8.0
512,125376,2048,157.826,16.0
256,125376,2048,157.951,32.0
2048,125440,2048,158.587,4.0
1024,125440,2048,158.292,8.0
512,125440,2048,158.482,16.0
256,125440,2048,158.299,32.0
2048,125504,2048,159.075,4.0
1024,125504,2048,158.731,8.0
512,125504,2048,157.322,16.0
256,125504,2048,157.625,32.0
2048,125568,2048,157.635,4.0
1024,125568,2048,157.561,8.0
512,125568,2048,158.495,16.0
256,125568,2048,158.103,32.0
2048,125632,2048,157.681,4.0
1024,125632,2048,157.444,8.0
512,125632,2048,157.967,16.0
256,125632,2048,157.056,32.0
2048,125696,2048,159.624,4.0
1024,125696,2048,159.151,8.0
512,125696,2048,158.902,16.0
256,125696,2048,158.256,32.0
2048,125760,2048,157.552,4.0
1024,125760,2048,157.349,8.0
512,125760,2048,157.65,16.0
256,125760,2048,156.56,32.0
2048,125824,2048,154.739,4.0
1024,125824,2048,154.952,8.0
512,125824,2048,154.477,16.0
256,125824,2048,153.955,32.0
2048,125888,2048,157.331,4.0
1024,125888,2048,157.205,8.0
512,125888,2048,157.788,16.0
256,125888,2048,157.874,32.0
2048,125952,2048,157.749,4.0
1024,125952,2048,157.873,8.0
512,125952,2048,156.756,16.0
256,125952,2048,158.198,32.0
2048,126016,2048,159.117,4.0
1024,126016,2048,158.948,8.0
512,126016,2048,158.859,16.0
256,126016,2048,157.941,32.0
2048,126080,2048,157.662,4.0
1024,126080,2048,158.153,8.0
512,126080,2048,157.956,16.0
256,126080,2048,157.006,32.0
2048,126144,2048,144.361,4.0
1024,126144,2048,144.415,8.0
512,126144,2048,144.818,16.0
256,126144,2048,144.4,32.0
2048,126208,2048,144.07,4.0
1024,126208,2048,144.482,8.0
512,126208,2048,143.812,16.0
256,126208,2048,144.291,32.0
2048,126272,2048,157.428,4.0
1024,126272,2048,158.241,8.0
512,126272,2048,158.802,16.0
256,126272,2048,158.092,32.0
2048,126336,2048,157.505,4.0
1024,126336,2048,158.489,8.0
512,126336,2048,158.755,16.0
256,126336,2048,158.681,32.0
2048,126400,2048,158.714,4.0
1024,126400,2048,159.141,8.0
512,126400,2048,157.948,16.0
256,126400,2048,160.391,32.0
2048,126464,2048,157.414,4.0
1024,126464,2048,157.057,8.0
512,126464,2048,156.984,16.0
256,126464,2048,157.001,32.0
2048,126528,2048,157.344,4.0
1024,126528,2048,157.986,8.0
512,126528,2048,158.264,16.0
256,126528,2048,157.6,32.0
2048,126592,2048,152.544,4.0
1024,126592,2048,151.751,8.0
512,126592,2048,152.734,16.0
256,126592,2048,152.499,32.0
2048,126656,2048,158.355,4.0
1024,126656,2048,158.792,8.0
512,126656,2048,158.187,16.0
256,126656,2048,158.722,32.0
2048,126720,2048,149.125,4.0
1024,126720,2048,148.879,8.0
512,126720,2048,148.964,16.0
256,126720,2048,149.419,32.0
2048,126784,2048,155.372,4.0
1024,126784,2048,154.404,8.0
512,126784,2048,152.226,16.0
256,126784,2048,153.387,32.0
2048,126848,2048,158.71,4.0
1024,126848,2048,159.508,8.0
512,126848,2048,159.169,16.0
256,126848,2048,159.72,32.0
2048,126912,2048,157.308,4.0
1024,126912,2048,156.796,8.0
512,126912,2048,157.691,16.0
256,126912,2048,158.213,32.0
2048,126976,2048,157.707,4.0
1024,126976,2048,156.687,8.0
512,126976,2048,156.714,16.0
256,126976,2048,157.437,32.0
2048,127040,2048,157.633,4.0
1024,127040,2048,157.723,8.0
512,127040,2048,157.865,16.0
256,127040,2048,157.139,32.0
2048,127104,2048,159.139,4.0
1024,127104,2048,159.299,8.0
512,127104,2048,159.711,16.0
256,127104,2048,159.454,32.0
2048,127168,2048,152.705,4.0
1024,127168,2048,152.291,8.0
512,127168,2048,152.982,16.0
256,127168,2048,152.418,32.0
2048,127232,2048,159.682,4.0
1024,127232,2048,158.661,8.0
512,127232,2048,159.576,16.0
256,127232,2048,160.036,32.0
2048,127296,2048,154.419,4.0
1024,127296,2048,154.199,8.0
512,127296,2048,154.311,16.0
256,127296,2048,154.666,32.0
2048,127360,2048,157.421,4.0
1024,127360,2048,157.464,8.0
512,127360,2048,156.952,16.0
256,127360,2048,157.47,32.0
2048,127424,2048,158.247,4.0
1024,127424,2048,158.531,8.0
512,127424,2048,157.976,16.0
256,127424,2048,157.814,32.0
2048,127488,2048,157.944,4.0
1024,127488,2048,158.492,8.0
512,127488,2048,157.884,16.0
256,127488,2048,157.384,32.0
2048,127552,2048,157.742,4.0
1024,127552,2048,158.581,8.0
512,127552,2048,157.961,16.0
256,127552,2048,158.718,32.0
2048,127616,2048,155.862,4.0
1024,127616,2048,154.843,8.0
512,127616,2048,155.284,16.0
256,127616,2048,154.616,32.0
2048,127680,2048,152.71,4.0
1024,127680,2048,151.776,8.0
512,127680,2048,152.283,16.0
256,127680,2048,151.783,32.0
2048,127744,2048,155.278,4.0
1024,127744,2048,154.991,8.0
512,127744,2048,155.364,16.0
256,127744,2048,154.814,32.0
2048,127808,2048,157.436,4.0
1024,127808,2048,157.896,8.0
512,127808,2048,158.897,16.0
256,127808,2048,157.165,32.0
2048,127872,2048,157.267,4.0
1024,127872,2048,156.988,8.0
512,127872,2048,157.14,16.0
256,127872,2048,157.374,32.0
2048,127936,2048,158.629,4.0
1024,127936,2048,158.548,8.0
512,127936,2048,158.05,16.0
256,127936,2048,158.399,32.0
2048,128000,2048,157.417,4.0
1024,128000,2048,157.766,8.0
512,128000,2048,157.456,16.0
256,128000,2048,157.353,32.0
2048,128064,2048,158.38,4.0
1024,128064,2048,158.715,8.0
512,128064,2048,158.132,16.0
256,128064,2048,157.85,32.0
2048,128128,2048,157.973,4.0
1024,128128,2048,157.775,8.0
512,128128,2048,158.157,16.0
256,128128,2048,158.146,32.0
2048,128192,2048,158.712,4.0
1024,128192,2048,159.679,8.0
512,128192,2048,158.784,16.0
256,128192,2048,158.979,32.0
2048,128256,2048,157.591,4.0
1024,128256,2048,157.876,8.0
512,128256,2048,157.459,16.0
256,128256,2048,158.053,32.0
2048,128320,2048,155.701,4.0
1024,128320,2048,157.103,8.0
512,128320,2048,156.227,16.0
256,128320,2048,154.063,32.0
2048,128384,2048,151.605,4.0
1024,128384,2048,151.817,8.0
512,128384,2048,151.764,16.0
256,128384,2048,151.621,32.0
2048,128448,2048,157.325,4.0
1024,128448,2048,156.913,8.0
512,128448,2048,156.836,16.0
256,128448,2048,157.263,32.0
2048,128512,2048,151.672,4.0
1024,128512,2048,152.223,8.0
512,128512,2048,152.01,16.0
256,128512,2048,151.185,32.0
2048,128576,2048,155.022,4.0
1024,128576,2048,155.836,8.0
512,128576,2048,155.462,16.0
256,128576,2048,155.124,32.0
2048,128640,2048,153.36,4.0
1024,128640,2048,152.54,8.0
512,128640,2048,153.062,16.0
256,128640,2048,153.605,32.0
2048,128704,2048,157.104,4.0
1024,128704,2048,156.626,8.0
512,128704,2048,156.304,16.0
256,128704,2048,157.365,32.0
2048,128768,2048,157.151,4.0
1024,128768,2048,157.515,8.0
512,128768,2048,157.643,16.0
256,128768,2048,157.271,32.0
2048,128832,2048,152.155,4.0
1024,128832,2048,152.488,8.0
512,128832,2048,152.3,16.0
256,128832,2048,151.737,32.0
2048,128896,2048,157.282,4.0
1024,128896,2048,157.731,8.0
512,128896,2048,158.047,16.0
256,128896,2048,157.181,32.0
2048,128960,2048,154.924,4.0
1024,128960,2048,155.73,8.0
512,128960,2048,155.204,16.0
256,128960,2048,154.595,32.0
2048,129024,2048,151.457,4.0
1024,129024,2048,150.686,8.0
512,129024,2048,150.473,16.0
256,129024,2048,151.879,32.0
2048,129088,2048,151.261,4.0
1024,129088,2048,151.796,8.0
512,129088,2048,151.448,16.0
256,129088,2048,150.94,32.0
